Date,Open,High,Low,Close,Volume
9-Jan-17,2275,2311.3,2257,2303.7,927289
10-Jan-17,2304,2329.8,2291.5,2315.35,766957
11-Jan-17,2315,2329.6,2280.2,2324.4,965648
12-Jan-17,2324.4,2360,2304,2344.35,1285187
13-Jan-17,2348,2357.95,2237.85,2249.3,5117790
16-Jan-17,2250,2273.9,2228,2258.55,1682404
17-Jan-17,2254.9,2287.8,2252.8,2278.75,1504978
18-Jan-17,2278,2298,2265.45,2295.1,1568287
19-Jan-17,2295,2295.15,2282.95,2291,1125838
20-Jan-17,2287,2300,2265,2285.35,1018623
23-Jan-17,2265,2313.5,2259.8,2306.7,1159273
24-Jan-17,2304,2323,2290,2318.35,1141319
25-Jan-17,2322.6,2360,2318.05,2353,2055824
27-Jan-17,2345.05,2378.75,2345.05,2357.8,1435829
30-Jan-17,2341,2351.95,2318.15,2332.9,1288978
31-Jan-17,2320,2332.05,2200.05,2229.8,2333402
1-Feb-17,2220,2239.95,2155.55,2167.9,2432076
2-Feb-17,2170.05,2219,2153,2207.65,3004741
3-Feb-17,2209.7,2243,2191,2232.55,1076686
6-Feb-17,2258,2258.5,2214.95,2240.75,1204455
7-Feb-17,2244,2252.6,2226,2244.6,907319
8-Feb-17,2244.9,2282.6,2244.05,2270.95,1106292
9-Feb-17,2275,2328,2270.2,2317.3,2016601
10-Feb-17,2311,2424.45,2311,2397.95,2891080
13-Feb-17,2396,2429,2382.35,2414.25,1909906
14-Feb-17,2419.65,2419.65,2398,2406.25,1016664
15-Feb-17,2397,2428,2375.1,2413.7,962486
16-Feb-17,2460,2478,2435.6,2447.75,2087840
17-Feb-17,2472,2475.6,2402,2407.9,1361662
20-Feb-17,2425,2555,2408.1,2502.2,1986974
